tconst,primaryTitle,startYear,runtimeMinutes,poster_path,averageRating,numVotes,W_Note,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Science Fiction,Sport,Thriller,War,Western
tt1126618,Morning Glory,2010,107,/aFRXEoB3QkeHNHYmVGC3uzFSol8.jpg,6.5,83728,6.614965786,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt11271038,Licorice Pizza,2021,133,/jD98aUKHQZNAmrk0wQQ9wmNQPnP.jpg,7.1,141623,7.084996069,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1127180,Drag Me to Hell,2009,99,/fdyejM5Zd6dsa0YyWa02ZAKwQzK.jpg,6.6,218843,6.641009994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt1127896,Taking Woodstock,2009,120,/nfvmClvZE7KhIqB74OAgLQ2L6KW.jpg,6.7,30098,6.836121093,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt11286314,Don't Look Up,2021,138,/th4E1yqsE8DGpAseLiUrI60Hf8V.jpg,7.2,609473,7.192119444,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt11291274,The Unbearable Weight of Massive Talent,2022,107,/aqhLeieyTpTUKPOfZ3jzo2La0Mq.jpg,7,156156,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1129442,Transporter 3,2008,104,/ngpLhUccj6mlvAVpiIa7jUcFxhT.jpg,6.1,177838,6.210925961,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1130080,The Informant!,2009,108,/qqcmJrzVx3Yx3IcBpqrgb2SK1Rx.jpg,6.5,67688,6.634861039,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1130884,Shutter Island,2010,138,/4GDy0PHYX3VRXUtwK5ysFbg3kEx.jpg,8.2,1473665,8.179982184,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt1130988,JCVD,2008,97,/8fdLq1X9n770THGtGDx2e74ETvE.jpg,7,40440,7,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt11317142,Shiva Baby,2020,77,/5IBJwMPSCS5XdRT7BO1ZMreFOis.jpg,7.1,34270,7.057820145,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1131729,The Boat That Rocked,2009,117,/l7CBRLAXUnHi0kp2krhLtlJvtWI.jpg,7.3,116451,7.246978105,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt1131734,Jennifer's Body,2009,102,/wrkjsGcFJxcQqR56kJUYAEKKg2T.jpg,5.5,152997,5.710677708,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt1132620,The Girl with the Dragon Tattoo,2009,152,/r2pFUXKK20KD9RE3yybpQsNynRE.jpg,7.8,223931,7.719656451,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt1132626,Saw V,2008,92,/dtOGaNY9aP3m5yc81IYHyQZNl29.jpg,5.8,138772,5.983181496,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt1133985,Green Lantern,2011,114,/fj21HwUprqjjwTdkKC1XZurRSpV.jpg,5.5,297266,5.616363501,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
tt1135084,Takers,2010,107,/2It3pUKN9EdG1bIzfvKJccd0gW8.jpg,6.2,66062,6.419630581,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1135487,Duplicity,2009,125,/vpWQs3CjwG6Er3DgZlv4L3NFjXg.jpg,6.1,52367,6.390821668,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1135503,Julie & Julia,2009,123,/r1bFBBj3VMek0oEtgm9N51OqVjF.jpg,7,129492,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt11358390,Renfield,2023,93,/p6yUjhvNGQpFZilKwOKbxQ1eHlo.jpg,6.4,98497,6.52146044,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt1135985,Sex Drive,2008,109,/4Py88PRFuzDgXtkOwnxfNobWn6B.jpg,6.5,92102,6.606744547,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1136608,District 9,2009,112,/tuGlQkqLxnodDSk6mp5c2wvxUEd.jpg,7.9,720660,7.86982539,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
tt1137450,Death Wish,2018,107,/g0eEEZAqMf98ULQnoiORuazjOpn.jpg,6.3,77053,6.471479525,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1139328,The Ghost Writer,2010,128,/rK7m2Ba0ieXa37NaAmrx4dfRvvM.jpg,7.2,171379,7.174539029,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt1139668,The Unborn,2009,88,/6SUuLwyk9wFKZDYsgdSahYs7HEf.jpg,4.7,53507,5.432418765,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
tt1139797,Let the Right One In,2008,114,/4hezTKTuZMp0l2ufihKwPgLmfLg.jpg,7.8,227908,7.72091986,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt1142977,Frankenweenie,2012,87,/yGjVbLVdZRBlZTTQVBsj2KUjL1s.jpg,6.9,117884,6.917496711,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1142988,The Ugly Truth,2009,96,/2rq96Ihbqb1eU3TEBVtgFlqbeX7.jpg,6.4,231583,6.458460615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1144884,The Final Destination,2009,82,/5vxXrr1MqGsT4NNeRITpfDnl4Rq.jpg,5.1,116164,5.436488056,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
tt11466222,Jackass Forever,2022,96,/ugIdyvtAzHWOguD91UjHKoAvfum.jpg,6.8,52236,6.864736651,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1148204,Orphan,2009,123,/lCGpOgoTOGLtZnBiGY9HRg5Xnjd.jpg,7,255182,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
tt1149361,Micmacs,2009,105,/tU5oKpfIjUlI2fYpG7RCNObfHwi.jpg,7.1,31342,7.055628128,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1149362,The White Ribbon,2009,144,/54dlnGDexrwAFlDb8HWKfmmX4LB.jpg,7.8,78087,7.605989116,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt1151359,Leaves of Grass,2009,105,/9OKhPNN3vNqXHJfNKW1YndyyzkK.jpg,6.4,28025,6.682885431,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1152398,Beastly,2011,86,/70ApMWwuuR2uD0vLlTq2TxrrOdU.jpg,5.5,80108,5.856775888,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1152836,Public Enemies,2009,140,/ezFQaPf4cOEfsl39Me0gSV29d7V.jpg,6.9,320828,6.907229027,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1155056,"I Love You, Man",2009,105,/ewGJfCkBkLV4naw1WKqO301bHh2.jpg,7,217586,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1155076,The Karate Kid,2010,140,/o4gwFcm6qRgnC9Gff4giy0POHdF.jpg,6.2,207907,6.285871185,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1156398,Zombieland,2009,88,/dUkAmAyPVqubSBNRjRqCgHggZcK.jpg,7.5,626731,7.480820308,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt11564570,Glass Onion,2022,139,/vDGr1YdrlfbU9wxTOdpf3zChmv9.jpg,7.1,448710,7.09472251,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt1160368,12 Rounds,2009,108,/7k7qhrO57sVoBLrNo5HYoTp24sT.jpg,5.6,30664,6.228772636,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1160419,Dune: Part One,2021,155,/d5NXSklXo0qyIYkgV94XAgMIckC.jpg,8,887823,7.972612434,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt1161864,The Rite,2011,114,/gRTxM95huMwIDfZBJWjuifMTfpx.jpg,6,102996,6.195318604,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
tt11655202,Riders of Justice,2020,116,/sshNnwmQLk720iBQ0dZg3GVGKfK.jpg,7.5,64516,7.360360159,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt11703710,Downton Abbey: A New Era,2022,124,/r5n4CLoIjUcnT3shWDi6MHdJ25a.jpg,7.4,31818,7.223999437,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1171701,The Breath,2009,128,/wFQW9HE7NrZQgWnKR8zl6mvHidx.jpg,8,35567,7.587233972,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
tt1172049,Demolition,2015,101,/4t56LZ1KbOOxgKfqMKN6truBDVc.jpg,7,114242,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1172233,Whip It,2009,111,/nwPvNuxIhVNhBFdzMsMPu2Va608.jpg,6.9,70510,6.92617527,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt1172570,Bronson,2008,92,/o5JaAtcvjRJz3utEaptk0L77FjM.jpg,7,141721,7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1172991,The Company Men,2010,104,/tKX6E1nOf4vZN903YbkjQe7x1fv.jpg,6.7,48587,6.801920176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1174730,City Island,2009,104,/t7LJY2LCcGRLP9E4QbwBkLpZ2W7.jpg,7.3,32622,7.16984138,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1174732,An Education,2009,100,/gLIvvUdlocGjm8XVLxhWHAKWrRq.jpg,7.2,138453,7.169410167,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1175491,W.,2008,129,/nJm8UF4zbUYEoku9seEtz1PTJGS.jpg,6.3,50203,6.532703483,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt1176740,Away We Go,2009,98,/bcN8sdoAPZae2Et1klD0iWRdSnZ.jpg,7,55233,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1178663,Whatever Works,2009,93,/tLqMTpxtDEOXIHR4pY8fvvQg6dW.jpg,7.1,77104,7.075515161,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1178665,A Walk in the Woods,2015,104,/2TiaYwYeGRsYsfqH8dNjlYbIu1Z.jpg,6.4,30036,6.672548877,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1179034,From Paris with Love,2010,92,/poVoLKLxUqsTLSntA40Po2F78dZ.jpg,6.4,122012,6.502032487,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1179056,A Nightmare on Elm Street,2010,95,/t8YEQvPlvRAt9UamhwRC0zsLkCk.jpg,5.2,108150,5.537964701,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
tt1179069,6 Souls,2010,112,/sU4IKlZo3fvKmdxZwnKuwisDh6T.jpg,6,36817,6.404419496,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
tt1179891,My Bloody Valentine,2009,101,/9biIVOMTdvv4aj4a5HClmrK5EHB.jpg,5.4,60827,5.866053806,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
tt1179904,Paranormal Activity,2007,86,/tmclkEpjeo4Zu564gf3KrwIOuKw.jpg,6.3,257955,6.36184729,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
tt1179933,10 Cloverfield Lane,2016,103,/84Dhwz93vCin6T1PX6ctSvWEuNE.jpg,7.2,358147,7.186950178,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
tt1182345,Moon,2009,97,/35IU0Mq0zFsN1mYwDGts5mKc77n.jpg,7.8,378434,7.750425596,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
tt11827628,Memory,2022,114,/4Q1n3TwieoULnuaztu9aFjqHDTI.jpg,5.7,35943,6.233285201,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1185416,When in Rome,2010,91,/pteIGpJpgh2aUh3jMqZnomB1rw1.jpg,5.5,64848,5.917371561,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1185616,Waltz with Bashir,2008,90,/zQaCv7lKwHsh0YSHkt1QNjIOZ1c.jpg,8,60694,7.708264289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt1185834,Star Wars: The Clone Wars,2008,98,/d6YOfi0T9GowglzIkDQGGvGYVTM.jpg,5.9,73946,6.177929376,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt1186367,Ninja Assassin,2009,99,/ipJ4mgqse6uoTRsDyU3TXmva1rt.jpg,6.3,75969,6.473320524,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1186830,Agora,2009,127,/vecqZ79S2khD43b0gInfIquuzY3.jpg,7.1,73365,7.074584456,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt1187064,Triangle,2009,99,/qdqAewwUsKO1x2p9rAkAOBlXeiF.jpg,6.9,131612,6.915963017,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
tt1188729,Pandorum,2009,108,/tgnKTUsKJ6kM0oqiLmPNePgQ8Sw.jpg,6.7,160369,6.74045984,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
tt1189073,The Skin I Live In,2011,120,/wlTHU4M3Hmkxntnfv4iVMeMnPg2.jpg,7.6,167306,7.521999314,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
tt1189340,The Lincoln Lawyer,2011,118,/gOn8Ve9Yi8fxjRkmLr5BZoOc7KV.jpg,7.3,255341,7.273246867,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt1190080,2012,2009,158,/zaqam2RNscH5ooYFWInV6hjx6y5.jpg,5.8,400362,5.870528162,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt1190536,Black Dynamite,2009,84,/u3oWQDz0JggzzsVlsuHY7XVxp5Y.jpg,7.4,52116,7.270325224,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1192628,Rango,2011,107,/oVeRl1SRADz74OrY97usmP1flLV.jpg,7.3,295706,7.276614095,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt1193138,Up in the Air,2009,109,/wZRNEkDxVDNNVaCPN7jKziMHmk5.jpg,7.4,350689,7.373382239,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1193516,Recep Ivedik,2008,90,/7qk6BU7YFXcjV9Rp7EjV6qtZaXj.jpg,4.9,29069,5.870981524,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1193631,Step Up 3D,2010,107,/rPcqa5TZ7S63RNmCuY45ZizFBen.jpg,6.2,60484,6.433961911,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
tt1194173,The Bourne Legacy,2012,135,/1aExL5DTGHj25ZfIC3dDwS84RWi.jpg,6.6,317103,6.629230963,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1195478,The Five-Year Engagement,2012,124,/drsY910CSoSkROYypNVwUxI875T.jpg,6.2,102853,6.35642965,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1196141,Diary of a Wimpy Kid,2010,94,/iLAGiPnSuODt9cn332bkFElrRig.jpg,6.2,58904,6.438367658,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1197624,Law Abiding Citizen,2009,109,/fcEXcip7v0O1ndV4VUdFqJSqbOg.jpg,7.4,322427,7.371216975,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1198138,Obsessed,2009,108,/x98L6eO7MsvNmXFy8TNza9UdsFI.jpg,5,34502,5.840307889,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tt12003946,Violent Night,2022,112,/1XSYOP0JjjyMz1irihvWywro82r.jpg,6.7,100584,6.759720984,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt12004038,Watcher,2022,96,/dXCjoI3jdtBrwPHgVsyNLkl8Rvs.jpg,6.3,44620,6.55136455,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
tt1201167,Funny People,2009,146,/gEYKD5cWCBGg8Za3hhwDBk3gEsP.jpg,6.3,123974,6.417470163,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1201607,Harry Potter and the Deathly Hallows: Part 2,2011,130,/c54HpQmuwXjHq2C9wmoACjxoom3.jpg,8.1,956488,8.071981318,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1204342,The Muppets,2011,103,/rsNbxonO8gtylIXwiv7JeqwJ4Kb.jpg,7.1,97301,7.07955863,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt1204975,Last Vegas,2013,105,/1lG9hZaBie1yk3LEIu7OistHLGt.jpg,6.6,137181,6.661659504,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1204977,Ouija,2014,89,/gwjHlGjK2xXKpjd65BWyAMwzTWC.jpg,4.5,57761,5.255186622,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
tt1205489,Gran Torino,2008,116,/zUybYvxWdAJy5hhYovsXtHSWI1l.jpg,8.1,819398,8.067432419,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1205537,Jack Ryan: Shadow Recruit,2014,105,/m7HcLUodrD4lM4s0Hui1tzO2pjO.jpg,6.2,138737,6.322147102,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1206543,Out of the Furnace,2013,116,/cOuQQ4eRpSBxb0G9OXzWE1pHPeq.jpg,6.7,125817,6.749729142,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1206885,Rambo: Last Blood,2019,89,/kTQ3J8oTTKofAVLYnds2cHUz9KO.jpg,6.1,110748,6.265748298,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1210042,Brooklyn's Finest,2009,132,/9ZyJJpMsc3bF8gduDaxo0zo1gwK.jpg,6.7,66635,6.781846456,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1210166,Moneyball,2011,133,/4yIQq1e6iOcaZ5rLDG3lZBP3j7a.jpg,7.6,469160,7.569645459,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt1210819,The Lone Ranger,2013,150,/p3OvQFa5lhbwSAhPygwnlugie1d.jpg,6.4,245422,6.45546886,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt1211837,Doctor Strange,2016,115,/uGBVj3bEbCoZbDjjl9wTxcygko1.jpg,7.5,812582,7.485076088,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1211956,Escape Plan,2013,115,/k09ydRsOtdjCUxierkknRdujIF2.jpg,6.7,258863,6.726421196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1212419,Hereafter,2010,129,/nOy0X8XSmSDOuwV8pqT70WoWHwT.jpg,6.5,95832,6.603449417,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1212428,The Lost City of Z,2016,141,/dgDVkGFltTm1MCoFtlq91r7jwi9.jpg,6.6,100150,6.679904115,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt1212436,The Back-up Plan,2010,104,/fB6PxwdydGzdq5jSWrxwSMEqSFs.jpg,5.3,52561,5.847955803,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1212450,Lawless,2012,116,/Ahtzwts22ayviD3LEVslfL4nRWB.jpg,7.2,254679,7.182122362,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt1213641,First Man,2018,141,/i91mfvFcPPlaegcbOyjGgiWfZzh.jpg,7.3,203646,7.267198202,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt1213644,Disaster Movie,2008,87,/3J8XKUfhJiNzwobUZVtizXYPe8b.jpg,1.9,94832,2.963989585,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt1213648,London Boulevard,2010,103,/naQKmThKMtlur92CDgCP6b9aoQE.jpg,6.2,50498,6.46490768,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1213663,The World's End,2013,109,/kpglnOBYmKn0AkkWDzGxzKHDbds.jpg,6.9,299639,6.907700862,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt1214962,Seeking Justice,2011,105,/lN3O0j1DKVnwhO1h5J3utrmrBF2.jpg,6.1,48191,6.407414846,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1216475,Cars 2,2011,106,/okIz1HyxeVOMzYwwHUjH2pHi74I.jpg,6.2,221495,6.281137548,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1216487,The Girl Who Played with Fire,2009,129,/A8UjhPjINIBgmoH37aqt40u53PQ.jpg,7.1,98766,7.079800591,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt1216491,Kill the Messenger,2014,112,/8gaNZiKZHvKCqMDByY00dUIV0YC.jpg,6.9,48940,6.933811198,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt1216492,Leap Year,2010,100,/i86hMi5iEF3WnYLCaGHdT5FPdYg.jpg,6.4,111230,6.510107906,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1216496,Mother,2009,129,/reAEOWk7UA14V1LMKWlK5pzsJui.jpg,7.7,72487,7.520488886,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt1217209,Brave,2012,93,/1XAuDtMWpL0sYSFK0R6EZate2Ux.jpg,7.1,446111,7.094693395,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1217613,Battle Los Angeles,2011,116,/jloyGeVYZSxM9zsLFvVOWuj2ey4.jpg,5.7,185699,5.854248478,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt1219289,Limitless,2011,105,/hv5JMCrMVLvV6HKPf9FcBuyk2MG.jpg,7.4,615792,7.384394312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
tt1219342,Legend of the Guardians: The Owls of Ga'Hoole,2010,97,/zKY2nJPozrItOsSCkjgY7QPkLrE.jpg,6.9,88055,6.922113131,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1219827,Ghost in the Shell,2017,107,/zCtL3UBgCoZzd7XTVGhvl6XY75E.jpg,6.3,229087,6.368874047,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt1220198,The Fourth Kind,2009,98,/vfnsGUwurUQqlpvArBvUVc9rYXa.jpg,5.9,82241,6.156431775,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0
tt1220634,Resident Evil: Afterlife,2010,96,/7bOaokWMNxRkAUorl71kPoEz4lJ.jpg,5.8,180039,5.946313628,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
tt1220719,Ip Man,2008,106,/ggTTUXZg7trvAhsVj3eyd65bAnh.jpg,8,234537,7.903674621,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt1222817,Zookeeper,2011,102,/y3b4AYw8dr4hIKTfEAjxUxx0z8G.jpg,5.2,65565,5.696880693,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1225822,Extract,2009,92,/cjen0vxjybwItQPH3NNCJuME2MY.jpg,6.1,50555,6.397796307,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt12261776,65,2023,93,/rzRb63TldOKdKydCvWJM8B6EkPM.jpg,5.4,90168,5.7473187,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
tt1226229,Get Him to the Greek,2010,109,/6g0li87w8LIK77QRUtOkQkM6bD7.jpg,6.3,186182,6.382866911,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt1226273,Edge of Darkness,2010,117,/pvHjp1vEFmp5FquSCPQ2O95tIZJ.jpg,6.6,99588,6.680264552,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt1226681,Pontypool,2008,93,/eGCvmv0Dmaqo9O8qckMDSIHSSZ7.jpg,6.5,35789,6.705629308,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0
tt1226753,The Debt,2010,113,/6SL1UiUmIi7JNO1U9pFdO748Unz.jpg,6.8,72083,6.851502323,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
