tconst;category;primaryName;primaryTitle;startYear;poster_path;averageRating;numVotes;W_Note;count
tt0095953;producer;Mark Johnson;Rain Man;1988;/iTNHwO896WKkaoPtpMMS74d8VNi.jpg;8.0;550205;7.95653723455116;18.0
tt0095956;actor;Sylvester Stallone;Rambo III;1988;/UJvIpryPRrstX4nhOKg7VRk3k2.jpg;5.8;141142;5.980568429415801;32.0
tt0095956;actor;Richard Crenna;Rambo III;1988;/UJvIpryPRrstX4nhOKg7VRk3k2.jpg;5.8;141142;5.980568429415801;4.0
tt0095956;actor;Kurtwood Smith;Rambo III;1988;/UJvIpryPRrstX4nhOKg7VRk3k2.jpg;5.8;141142;5.980568429415801;4.0
tt0095956;producer;Buzz Feitshans;Rambo III;1988;/UJvIpryPRrstX4nhOKg7VRk3k2.jpg;5.8;141142;5.980568429415801;6.0
tt0095963;actor;Arnold Schwarzenegger;Red Heat;1988;/AoJTHXmO01EZgT0p1YTsGBEQxLj.jpg;6.1;76651;6.321345584401531;27.0
tt0095963;actor;Jim Belushi;Red Heat;1988;/AoJTHXmO01EZgT0p1YTsGBEQxLj.jpg;6.1;76651;6.321345584401531;5.0
tt0095963;actor;Peter Boyle;Red Heat;1988;/AoJTHXmO01EZgT0p1YTsGBEQxLj.jpg;6.1;76651;6.321345584401531;7.0
tt0095963;actor;Laurence Fishburne;Red Heat;1988;/AoJTHXmO01EZgT0p1YTsGBEQxLj.jpg;6.1;76651;6.321345584401531;16.0
tt0095963;actress;Gina Gershon;Red Heat;1988;/AoJTHXmO01EZgT0p1YTsGBEQxLj.jpg;6.1;76651;6.321345584401531;8.0
tt0095963;actor;Richard Bright;Red Heat;1988;/AoJTHXmO01EZgT0p1YTsGBEQxLj.jpg;6.1;76651;6.321345584401531;4.0
tt0095963;actor;Brent Jennings;Red Heat;1988;/AoJTHXmO01EZgT0p1YTsGBEQxLj.jpg;6.1;76651;6.321345584401531;4.0
tt0095963;director;Walter Hill;Red Heat;1988;/AoJTHXmO01EZgT0p1YTsGBEQxLj.jpg;6.1;76651;6.321345584401531;11.0
tt0095963;producer;Gordon Carroll;Red Heat;1988;/AoJTHXmO01EZgT0p1YTsGBEQxLj.jpg;6.1;76651;6.321345584401531;6.0
tt0095963;producer;Walter Hill;Red Heat;1988;/AoJTHXmO01EZgT0p1YTsGBEQxLj.jpg;6.1;76651;6.321345584401531;11.0
tt0096061;actor;Bill Murray;Scrooged;1988;/uO0znfB2ZzTXA1IS7jkrjNbpkYK.jpg;6.9;116889;6.9176194067193375;21.0
tt0096061;actress;Karen Allen;Scrooged;1988;/uO0znfB2ZzTXA1IS7jkrjNbpkYK.jpg;6.9;116889;6.9176194067193375;6.0
tt0096061;actor;John Forsythe;Scrooged;1988;/uO0znfB2ZzTXA1IS7jkrjNbpkYK.jpg;6.9;116889;6.9176194067193375;3.0
tt0096061;actor;John Glover;Scrooged;1988;/uO0znfB2ZzTXA1IS7jkrjNbpkYK.jpg;6.9;116889;6.9176194067193375;4.0
tt0096061;actress;Carol Kane;Scrooged;1988;/uO0znfB2ZzTXA1IS7jkrjNbpkYK.jpg;6.9;116889;6.9176194067193375;4.0
tt0096061;actor;Robert Mitchum;Scrooged;1988;/uO0znfB2ZzTXA1IS7jkrjNbpkYK.jpg;6.9;116889;6.9176194067193375;5.0
tt0096061;actor;Michael J. Pollard;Scrooged;1988;/uO0znfB2ZzTXA1IS7jkrjNbpkYK.jpg;6.9;116889;6.9176194067193375;4.0
tt0096061;director;Richard Donner;Scrooged;1988;/uO0znfB2ZzTXA1IS7jkrjNbpkYK.jpg;6.9;116889;6.9176194067193375;25.0
tt0096061;producer;Richard Donner;Scrooged;1988;/uO0znfB2ZzTXA1IS7jkrjNbpkYK.jpg;6.9;116889;6.9176194067193375;25.0
tt0096061;producer;Art Linson;Scrooged;1988;/uO0znfB2ZzTXA1IS7jkrjNbpkYK.jpg;6.9;116889;6.9176194067193375;12.0
tt0096101;actor;Fisher Stevens;Short Circuit 2;1988;/gn9Wa1fgrje1uqxiBpFjGOjUT74.jpg;5.7;27017;6.324795739854279;3.0
tt0096101;actor;Michael McKean;Short Circuit 2;1988;/gn9Wa1fgrje1uqxiBpFjGOjUT74.jpg;5.7;27017;6.324795739854279;5.0
tt0096101;actor;Jack Weston;Short Circuit 2;1988;/gn9Wa1fgrje1uqxiBpFjGOjUT74.jpg;5.7;27017;6.324795739854279;3.0
tt0096101;actor;Don Lake;Short Circuit 2;1988;/gn9Wa1fgrje1uqxiBpFjGOjUT74.jpg;5.7;27017;6.324795739854279;3.0
tt0096101;producer;David Foster;Short Circuit 2;1988;/gn9Wa1fgrje1uqxiBpFjGOjUT74.jpg;5.7;27017;6.324795739854279;9.0
tt0096101;producer;Gary Foster;Short Circuit 2;1988;/gn9Wa1fgrje1uqxiBpFjGOjUT74.jpg;5.7;27017;6.324795739854279;7.0
tt0096101;producer;Lawrence Turman;Short Circuit 2;1988;/gn9Wa1fgrje1uqxiBpFjGOjUT74.jpg;5.7;27017;6.324795739854279;4.0
tt0096244;actor;Mel Gibson;Tequila Sunrise;1988;/8LoG0GL5N5e7zvvXezwwGnUfRHL.jpg;6.0;34189;6.422375779283313;30.0
tt0096244;actress;Michelle Pfeiffer;Tequila Sunrise;1988;/8LoG0GL5N5e7zvvXezwwGnUfRHL.jpg;6.0;34189;6.422375779283313;21.0
tt0096244;actor;Kurt Russell;Tequila Sunrise;1988;/8LoG0GL5N5e7zvvXezwwGnUfRHL.jpg;6.0;34189;6.422375779283313;19.0
tt0096244;actor;Raul Julia;Tequila Sunrise;1988;/8LoG0GL5N5e7zvvXezwwGnUfRHL.jpg;6.0;34189;6.422375779283313;4.0
tt0096244;actor;J.T. Walsh;Tequila Sunrise;1988;/8LoG0GL5N5e7zvvXezwwGnUfRHL.jpg;6.0;34189;6.422375779283313;7.0
tt0096244;actor;Arliss Howard;Tequila Sunrise;1988;/8LoG0GL5N5e7zvvXezwwGnUfRHL.jpg;6.0;34189;6.422375779283313;6.0
tt0096244;producer;Thom Mount;Tequila Sunrise;1988;/8LoG0GL5N5e7zvvXezwwGnUfRHL.jpg;6.0;34189;6.422375779283313;3.0
tt0096320;actor;Arnold Schwarzenegger;Twins;1988;/stJx9BQZbXrZnTGf9Erc7d2UMVc.jpg;6.2;138488;6.322333137600313;27.0
tt0096320;actor;Danny DeVito;Twins;1988;/stJx9BQZbXrZnTGf9Erc7d2UMVc.jpg;6.2;138488;6.322333137600313;29.0
tt0096320;actress;Kelly Preston;Twins;1988;/stJx9BQZbXrZnTGf9Erc7d2UMVc.jpg;6.2;138488;6.322333137600313;7.0
tt0096320;actor;Marshall Bell;Twins;1988;/stJx9BQZbXrZnTGf9Erc7d2UMVc.jpg;6.2;138488;6.322333137600313;5.0
tt0096320;actor;David Caruso;Twins;1988;/stJx9BQZbXrZnTGf9Erc7d2UMVc.jpg;6.2;138488;6.322333137600313;3.0
tt0096320;director;Ivan Reitman;Twins;1988;/stJx9BQZbXrZnTGf9Erc7d2UMVc.jpg;6.2;138488;6.322333137600313;28.0
tt0096320;producer;Ivan Reitman;Twins;1988;/stJx9BQZbXrZnTGf9Erc7d2UMVc.jpg;6.2;138488;6.322333137600313;28.0
tt0096438;actor;Bob Hoskins;Who Framed Roger Rabbit;1988;/lYfRc57Kx9VgLZ48iulu0HKnM15.jpg;7.7;218638;7.628172124217077;9.0
tt0096438;actor;Christopher Lloyd;Who Framed Roger Rabbit;1988;/lYfRc57Kx9VgLZ48iulu0HKnM15.jpg;7.7;218638;7.628172124217077;6.0
tt0096438;actress;Joanna Cassidy;Who Framed Roger Rabbit;1988;/lYfRc57Kx9VgLZ48iulu0HKnM15.jpg;7.7;218638;7.628172124217077;5.0
tt0096438;actor;Joel Silver;Who Framed Roger Rabbit;1988;/lYfRc57Kx9VgLZ48iulu0HKnM15.jpg;7.7;218638;7.628172124217077;37.0
tt0096438;director;Robert Zemeckis;Who Framed Roger Rabbit;1988;/lYfRc57Kx9VgLZ48iulu0HKnM15.jpg;7.7;218638;7.628172124217077;26.0
tt0096438;producer;Frank Marshall;Who Framed Roger Rabbit;1988;/lYfRc57Kx9VgLZ48iulu0HKnM15.jpg;7.7;218638;7.628172124217077;24.0
tt0096438;producer;Robert Watts;Who Framed Roger Rabbit;1988;/lYfRc57Kx9VgLZ48iulu0HKnM15.jpg;7.7;218638;7.628172124217077;4.0
tt0096446;actor;Val Kilmer;Willow;1988;/d9xEILdvVRX8ZgFwPDbco6kKSaS.jpg;7.2;130735;7.167894179214692;19.0
tt0096446;actor;Warwick Davis;Willow;1988;/d9xEILdvVRX8ZgFwPDbco6kKSaS.jpg;7.2;130735;7.167894179214692;4.0
tt0096446;actress;Jean Marsh;Willow;1988;/d9xEILdvVRX8ZgFwPDbco6kKSaS.jpg;7.2;130735;7.167894179214692;3.0
tt0096446;actor;Pat Roach;Willow;1988;/d9xEILdvVRX8ZgFwPDbco6kKSaS.jpg;7.2;130735;7.167894179214692;3.0
tt0096446;director;Ron Howard;Willow;1988;/d9xEILdvVRX8ZgFwPDbco6kKSaS.jpg;7.2;130735;7.167894179214692;36.0
tt0096463;actress;Melanie Griffith;Working Girl;1988;/q2jfFzZvAzjTaArQR0tjilIZ5aJ.jpg;6.8;63076;6.856769153912531;5.0
tt0096463;actor;Harrison Ford;Working Girl;1988;/q2jfFzZvAzjTaArQR0tjilIZ5aJ.jpg;6.8;63076;6.856769153912531;36.0
tt0096463;actress;Sigourney Weaver;Working Girl;1988;/q2jfFzZvAzjTaArQR0tjilIZ5aJ.jpg;6.8;63076;6.856769153912531;21.0
tt0096463;actor;Alec Baldwin;Working Girl;1988;/q2jfFzZvAzjTaArQR0tjilIZ5aJ.jpg;6.8;63076;6.856769153912531;20.0
tt0096463;actress;Joan Cusack;Working Girl;1988;/q2jfFzZvAzjTaArQR0tjilIZ5aJ.jpg;6.8;63076;6.856769153912531;11.0
tt0096463;actor;Philip Bosco;Working Girl;1988;/q2jfFzZvAzjTaArQR0tjilIZ5aJ.jpg;6.8;63076;6.856769153912531;3.0
tt0096463;actress;Nora Dunn;Working Girl;1988;/q2jfFzZvAzjTaArQR0tjilIZ5aJ.jpg;6.8;63076;6.856769153912531;7.0
tt0096463;actor;Oliver Platt;Working Girl;1988;/q2jfFzZvAzjTaArQR0tjilIZ5aJ.jpg;6.8;63076;6.856769153912531;13.0
tt0096463;actor;Kevin Spacey;Working Girl;1988;/q2jfFzZvAzjTaArQR0tjilIZ5aJ.jpg;6.8;63076;6.856769153912531;21.0
tt0096463;director;Mike Nichols;Working Girl;1988;/q2jfFzZvAzjTaArQR0tjilIZ5aJ.jpg;6.8;63076;6.856769153912531;15.0
tt0096463;producer;Douglas Wick;Working Girl;1988;/q2jfFzZvAzjTaArQR0tjilIZ5aJ.jpg;6.8;63076;6.856769153912531;15.0
tt0096487;actor;Emilio Estevez;Young Guns;1988;/stvh1A3mj8NYyczE7RvwdtDRCo2.jpg;6.8;68764;6.853325370078068;4.0
tt0096487;actor;Kiefer Sutherland;Young Guns;1988;/stvh1A3mj8NYyczE7RvwdtDRCo2.jpg;6.8;68764;6.853325370078068;13.0
tt0096487;actor;Lou Diamond Phillips;Young Guns;1988;/stvh1A3mj8NYyczE7RvwdtDRCo2.jpg;6.8;68764;6.853325370078068;6.0
tt0096487;actor;Charlie Sheen;Young Guns;1988;/stvh1A3mj8NYyczE7RvwdtDRCo2.jpg;6.8;68764;6.853325370078068;11.0
tt0096487;actor;Dermot Mulroney;Young Guns;1988;/stvh1A3mj8NYyczE7RvwdtDRCo2.jpg;6.8;68764;6.853325370078068;12.0
tt0096487;actor;Casey Siemaszko;Young Guns;1988;/stvh1A3mj8NYyczE7RvwdtDRCo2.jpg;6.8;68764;6.853325370078068;3.0
tt0096487;actor;Terence Stamp;Young Guns;1988;/stvh1A3mj8NYyczE7RvwdtDRCo2.jpg;6.8;68764;6.853325370078068;9.0
tt0096487;actor;Jack Palance;Young Guns;1988;/stvh1A3mj8NYyczE7RvwdtDRCo2.jpg;6.8;68764;6.853325370078068;6.0
tt0096487;actor;Terry O'Quinn;Young Guns;1988;/stvh1A3mj8NYyczE7RvwdtDRCo2.jpg;6.8;68764;6.853325370078068;4.0
tt0096487;director;Christopher Cain;Young Guns;1988;/stvh1A3mj8NYyczE7RvwdtDRCo2.jpg;6.8;68764;6.853325370078068;3.0
tt0096487;producer;Christopher Cain;Young Guns;1988;/stvh1A3mj8NYyczE7RvwdtDRCo2.jpg;6.8;68764;6.853325370078068;3.0
tt0096487;producer;Joe Roth;Young Guns;1988;/stvh1A3mj8NYyczE7RvwdtDRCo2.jpg;6.8;68764;6.853325370078068;17.0
tt0096734;actor;Tom Hanks;The 'Burbs;1989;/vrVPAcv2njVdnkqhBwGBc7UxCjz.jpg;6.8;84258;6.845763239305131;41.0
tt0096734;actor;Bruce Dern;The 'Burbs;1989;/vrVPAcv2njVdnkqhBwGBc7UxCjz.jpg;6.8;84258;6.845763239305131;9.0
tt0096734;actress;Carrie Fisher;The 'Burbs;1989;/vrVPAcv2njVdnkqhBwGBc7UxCjz.jpg;6.8;84258;6.845763239305131;9.0
tt0096734;actor;Corey Feldman;The 'Burbs;1989;/vrVPAcv2njVdnkqhBwGBc7UxCjz.jpg;6.8;84258;6.845763239305131;3.0
tt0096734;director;Joe Dante;The 'Burbs;1989;/vrVPAcv2njVdnkqhBwGBc7UxCjz.jpg;6.8;84258;6.845763239305131;6.0
tt0096734;producer;Larry Brezner;The 'Burbs;1989;/vrVPAcv2njVdnkqhBwGBc7UxCjz.jpg;6.8;84258;6.845763239305131;5.0
tt0096734;producer;Michael Finnell;The 'Burbs;1989;/vrVPAcv2njVdnkqhBwGBc7UxCjz.jpg;6.8;84258;6.845763239305131;5.0
tt0096754;actor;Ed Harris;The Abyss;1989;/jel2BuDv7Bq4fuv2pUrTfiBm69o.jpg;7.5;195397;7.443284164484997;27.0
tt0096754;actress;Mary Elizabeth Mastrantonio;The Abyss;1989;/jel2BuDv7Bq4fuv2pUrTfiBm69o.jpg;7.5;195397;7.443284164484997;4.0
tt0096754;actor;Michael Biehn;The Abyss;1989;/jel2BuDv7Bq4fuv2pUrTfiBm69o.jpg;7.5;195397;7.443284164484997;7.0
tt0096754;director;James Cameron;The Abyss;1989;/jel2BuDv7Bq4fuv2pUrTfiBm69o.jpg;7.5;195397;7.443284164484997;10.0
tt0096754;producer;Gale Anne Hurd;The Abyss;1989;/jel2BuDv7Bq4fuv2pUrTfiBm69o.jpg;7.5;195397;7.443284164484997;11.0
tt0096764;actor;John Neville;The Adventures of Baron Munchausen;1988;/oiOwGRqwrKpg1EMUlPgRjVC49bn.jpg;7.1;57180;7.069578972986128;3.0
tt0096764;actor;Eric Idle;The Adventures of Baron Munchausen;1988;/oiOwGRqwrKpg1EMUlPgRjVC49bn.jpg;7.1;57180;7.069578972986128;4.0
tt0096764;actress;Sarah Polley;The Adventures of Baron Munchausen;1988;/oiOwGRqwrKpg1EMUlPgRjVC49bn.jpg;7.1;57180;7.069578972986128;6.0
tt0096764;actor;Oliver Reed;The Adventures of Baron Munchausen;1988;/oiOwGRqwrKpg1EMUlPgRjVC49bn.jpg;7.1;57180;7.069578972986128;3.0
tt0096764;actor;Jonathan Pryce;The Adventures of Baron Munchausen;1988;/oiOwGRqwrKpg1EMUlPgRjVC49bn.jpg;7.1;57180;7.069578972986128;12.0
tt0096764;director;Terry Gilliam;The Adventures of Baron Munchausen;1988;/oiOwGRqwrKpg1EMUlPgRjVC49bn.jpg;7.1;57180;7.069578972986128;13.0
tt0096794;actor;Richard Dreyfuss;Always;1989;/wh0WItAFrw3m66mDMlCCuXQwfMW.jpg;6.4;33008;6.658585022755482;10.0
tt0096794;actress;Holly Hunter;Always;1989;/wh0WItAFrw3m66mDMlCCuXQwfMW.jpg;6.4;33008;6.658585022755482;10.0
tt0096794;actor;John Goodman;Always;1989;/wh0WItAFrw3m66mDMlCCuXQwfMW.jpg;6.4;33008;6.658585022755482;28.0
tt0096794;actress;Audrey Hepburn;Always;1989;/wh0WItAFrw3m66mDMlCCuXQwfMW.jpg;6.4;33008;6.658585022755482;6.0
tt0096794;actor;Roberts Blossom;Always;1989;/wh0WItAFrw3m66mDMlCCuXQwfMW.jpg;6.4;33008;6.658585022755482;7.0
tt0096794;actor;Keith David;Always;1989;/wh0WItAFrw3m66mDMlCCuXQwfMW.jpg;6.4;33008;6.658585022755482;19.0
tt0096794;actress;Marg Helgenberger;Always;1989;/wh0WItAFrw3m66mDMlCCuXQwfMW.jpg;6.4;33008;6.658585022755482;4.0
tt0096794;director;Steven Spielberg;Always;1989;/wh0WItAFrw3m66mDMlCCuXQwfMW.jpg;6.4;33008;6.658585022755482;54.0
tt0096794;producer;Kathleen Kennedy;Always;1989;/wh0WItAFrw3m66mDMlCCuXQwfMW.jpg;6.4;33008;6.658585022755482;25.0
tt0096794;producer;Frank Marshall;Always;1989;/wh0WItAFrw3m66mDMlCCuXQwfMW.jpg;6.4;33008;6.658585022755482;24.0
tt0096794;producer;Steven Spielberg;Always;1989;/wh0WItAFrw3m66mDMlCCuXQwfMW.jpg;6.4;33008;6.658585022755482;54.0
tt0096874;actor;Michael J. Fox;Back to the Future Part II;1989;/hQq8xZe5uLjFzSBt4LanNP7SQjl.jpg;7.8;577842;7.7668238112142145;9.0
tt0096874;actor;Christopher Lloyd;Back to the Future Part II;1989;/hQq8xZe5uLjFzSBt4LanNP7SQjl.jpg;7.8;577842;7.7668238112142145;6.0
tt0096874;actress;Lea Thompson;Back to the Future Part II;1989;/hQq8xZe5uLjFzSBt4LanNP7SQjl.jpg;7.8;577842;7.7668238112142145;6.0
tt0096874;actor;Tom Wilson;Back to the Future Part II;1989;/hQq8xZe5uLjFzSBt4LanNP7SQjl.jpg;7.8;577842;7.7668238112142145;3.0
tt0096874;actress;Elisabeth Shue;Back to the Future Part II;1989;/hQq8xZe5uLjFzSBt4LanNP7SQjl.jpg;7.8;577842;7.7668238112142145;13.0
tt0096874;actor;Casey Siemaszko;Back to the Future Part II;1989;/hQq8xZe5uLjFzSBt4LanNP7SQjl.jpg;7.8;577842;7.7668238112142145;3.0
tt0096874;director;Robert Zemeckis;Back to the Future Part II;1989;/hQq8xZe5uLjFzSBt4LanNP7SQjl.jpg;7.8;577842;7.7668238112142145;26.0
tt0096874;producer;Neil Canton;Back to the Future Part II;1989;/hQq8xZe5uLjFzSBt4LanNP7SQjl.jpg;7.8;577842;7.7668238112142145;6.0
tt0096874;producer;Bob Gale;Back to the Future Part II;1989;/hQq8xZe5uLjFzSBt4LanNP7SQjl.jpg;7.8;577842;7.7668238112142145;3.0
tt0096895;actor;Michael Keaton;Batman;1989;/cij4dd21v2Rk2YtUQbV5kW69WB2.jpg;7.5;407028;7.471066690121937;17.0
tt0096895;actor;Jack Nicholson;Batman;1989;/cij4dd21v2Rk2YtUQbV5kW69WB2.jpg;7.5;407028;7.471066690121937;19.0
tt0096895;actress;Kim Basinger;Batman;1989;/cij4dd21v2Rk2YtUQbV5kW69WB2.jpg;7.5;407028;7.471066690121937;11.0
tt0096895;actor;Robert Wuhl;Batman;1989;/cij4dd21v2Rk2YtUQbV5kW69WB2.jpg;7.5;407028;7.471066690121937;3.0
tt0096895;actor;Pat Hingle;Batman;1989;/cij4dd21v2Rk2YtUQbV5kW69WB2.jpg;7.5;407028;7.471066690121937;9.0
tt0096895;actor;Billy Dee Williams;Batman;1989;/cij4dd21v2Rk2YtUQbV5kW69WB2.jpg;7.5;407028;7.471066690121937;3.0
tt0096895;actor;Michael Gough;Batman;1989;/cij4dd21v2Rk2YtUQbV5kW69WB2.jpg;7.5;407028;7.471066690121937;5.0
tt0096895;actor;Jack Palance;Batman;1989;/cij4dd21v2Rk2YtUQbV5kW69WB2.jpg;7.5;407028;7.471066690121937;6.0
tt0096895;actor;Tracey Walter;Batman;1989;/cij4dd21v2Rk2YtUQbV5kW69WB2.jpg;7.5;407028;7.471066690121937;6.0
tt0096895;director;Tim Burton;Batman;1989;/cij4dd21v2Rk2YtUQbV5kW69WB2.jpg;7.5;407028;7.471066690121937;23.0
tt0096895;producer;Peter Guber;Batman;1989;/cij4dd21v2Rk2YtUQbV5kW69WB2.jpg;7.5;407028;7.471066690121937;4.0
tt0096895;producer;Jon Peters;Batman;1989;/cij4dd21v2Rk2YtUQbV5kW69WB2.jpg;7.5;407028;7.471066690121937;7.0
tt0096933;actor;Michael Douglas;Black Rain;1989;/funhGWt9ee3Uwb6Ar8SGCCvbJdV.jpg;6.6;60141;6.717452226306949;32.0
tt0096933;actor;Andy Garcia;Black Rain;1989;/funhGWt9ee3Uwb6Ar8SGCCvbJdV.jpg;6.6;60141;6.717452226306949;14.0
tt0096933;actor;John Spencer;Black Rain;1989;/funhGWt9ee3Uwb6Ar8SGCCvbJdV.jpg;6.6;60141;6.717452226306949;5.0
tt0096933;director;Ridley Scott;Black Rain;1989;/funhGWt9ee3Uwb6Ar8SGCCvbJdV.jpg;6.6;60141;6.717452226306949;45.0
tt0096933;producer;Stanley R. Jaffe;Black Rain;1989;/funhGWt9ee3Uwb6Ar8SGCCvbJdV.jpg;6.6;60141;6.717452226306949;5.0
tt0096933;producer;Sherry Lansing;Black Rain;1989;/funhGWt9ee3Uwb6Ar8SGCCvbJdV.jpg;6.6;60141;6.717452226306949;3.0
tt0096969;actor;Tom Cruise;Born on the Fourth of July;1989;/k5HfnMgaREHDNA7CugiETCb9ItM.jpg;7.2;117222;7.1648436950682735;45.0
tt0096969;actor;Raymond J. Barry;Born on the Fourth of July;1989;/k5HfnMgaREHDNA7CugiETCb9ItM.jpg;7.2;117222;7.1648436950682735;5.0
tt0096969;actor;Sean Stone;Born on the Fourth of July;1989;/k5HfnMgaREHDNA7CugiETCb9ItM.jpg;7.2;117222;7.1648436950682735;3.0
tt0096969;director;Oliver Stone;Born on the Fourth of July;1989;/k5HfnMgaREHDNA7CugiETCb9ItM.jpg;7.2;117222;7.1648436950682735;13.0
tt0096969;producer;A. Kitman Ho;Born on the Fourth of July;1989;/k5HfnMgaREHDNA7CugiETCb9ItM.jpg;7.2;117222;7.1648436950682735;6.0
tt0096969;producer;Oliver Stone;Born on the Fourth of July;1989;/k5HfnMgaREHDNA7CugiETCb9ItM.jpg;7.2;117222;7.1648436950682735;13.0
tt0097027;actor;Michael J. Fox;Casualties of War;1989;/3SerZUDoU9TMCXMsQqiXvSWm0uL.jpg;7.1;48496;7.06598454337651;9.0
tt0097027;actor;Sean Penn;Casualties of War;1989;/3SerZUDoU9TMCXMsQqiXvSWm0uL.jpg;7.1;48496;7.06598454337651;25.0
tt0097027;actor;Don Harvey;Casualties of War;1989;/3SerZUDoU9TMCXMsQqiXvSWm0uL.jpg;7.1;48496;7.06598454337651;4.0
tt0097027;actor;John C. Reilly;Casualties of War;1989;/3SerZUDoU9TMCXMsQqiXvSWm0uL.jpg;7.1;48496;7.06598454337651;21.0
tt0097027;actor;John Leguizamo;Casualties of War;1989;/3SerZUDoU9TMCXMsQqiXvSWm0uL.jpg;7.1;48496;7.06598454337651;19.0
tt0097027;actor;Ving Rhames;Casualties of War;1989;/3SerZUDoU9TMCXMsQqiXvSWm0uL.jpg;7.1;48496;7.06598454337651;17.0
tt0097027;director;Brian De Palma;Casualties of War;1989;/3SerZUDoU9TMCXMsQqiXvSWm0uL.jpg;7.1;48496;7.06598454337651;13.0
tt0097027;producer;Art Linson;Casualties of War;1989;/3SerZUDoU9TMCXMsQqiXvSWm0uL.jpg;7.1;48496;7.06598454337651;12.0
tt0097108;actor;Michael Gambon;The Cook, the Thief, His Wife & Her Lover;1989;/fNkl7o1VQQqy1nEX9x56CDHULmr.jpg;7.5;42098;7.313705326537303;11.0
tt0097108;actress;Helen Mirren;The Cook, the Thief, His Wife & Her Lover;1989;/fNkl7o1VQQqy1nEX9x56CDHULmr.jpg;7.5;42098;7.313705326537303;23.0
tt0097108;actor;Tim Roth;The Cook, the Thief, His Wife & Her Lover;1989;/fNkl7o1VQQqy1nEX9x56CDHULmr.jpg;7.5;42098;7.313705326537303;8.0
tt0097108;actor;Ciarán Hinds;The Cook, the Thief, His Wife & Her Lover;1989;/fNkl7o1VQQqy1nEX9x56CDHULmr.jpg;7.5;42098;7.313705326537303;15.0
tt0097108;actor;Roger Ashton-Griffiths;The Cook, the Thief, His Wife & Her Lover;1989;/fNkl7o1VQQqy1nEX9x56CDHULmr.jpg;7.5;42098;7.313705326537303;3.0
tt0097123;actor;Martin Landau;Crimes and Misdemeanors;1989;/6vC6MLYUICH57MmEVi1UaNaj2Qs.jpg;7.8;61017;7.567487822174686;6.0
tt0097123;actor;Woody Allen;Crimes and Misdemeanors;1989;/6vC6MLYUICH57MmEVi1UaNaj2Qs.jpg;7.8;61017;7.567487822174686;11.0
tt0097123;actress;Claire Bloom;Crimes and Misdemeanors;1989;/6vC6MLYUICH57MmEVi1UaNaj2Qs.jpg;7.8;61017;7.567487822174686;3.0
tt0097123;actor;Gregg Edelman;Crimes and Misdemeanors;1989;/6vC6MLYUICH57MmEVi1UaNaj2Qs.jpg;7.8;61017;7.567487822174686;3.0
tt0097123;actress;Anjelica Huston;Crimes and Misdemeanors;1989;/6vC6MLYUICH57MmEVi1UaNaj2Qs.jpg;7.8;61017;7.567487822174686;10.0
tt0097123;actress;Joanna Gleason;Crimes and Misdemeanors;1989;/6vC6MLYUICH57MmEVi1UaNaj2Qs.jpg;7.8;61017;7.567487822174686;3.0
tt0097123;director;Woody Allen;Crimes and Misdemeanors;1989;/6vC6MLYUICH57MmEVi1UaNaj2Qs.jpg;7.8;61017;7.567487822174686;11.0
tt0097123;producer;Robert Greenhut;Crimes and Misdemeanors;1989;/6vC6MLYUICH57MmEVi1UaNaj2Qs.jpg;7.8;61017;7.567487822174686;7.0
tt0097165;actor;Robin Williams;Dead Poets Society;1989;/ai40gM7SUaGA6fthvsd87o8IQq4.jpg;8.1;553390;8.05245422638704;23.0
tt0097165;actor;Ethan Hawke;Dead Poets Society;1989;/ai40gM7SUaGA6fthvsd87o8IQq4.jpg;8.1;553390;8.05245422638704;18.0
tt0097165;actor;Josh Charles;Dead Poets Society;1989;/ai40gM7SUaGA6fthvsd87o8IQq4.jpg;8.1;553390;8.05245422638704;5.0
tt0097165;actor;Norman Lloyd;Dead Poets Society;1989;/ai40gM7SUaGA6fthvsd87o8IQq4.jpg;8.1;553390;8.05245422638704;3.0
tt0097165;actor;Kurtwood Smith;Dead Poets Society;1989;/ai40gM7SUaGA6fthvsd87o8IQq4.jpg;8.1;553390;8.05245422638704;4.0
tt0097165;director;Peter Weir;Dead Poets Society;1989;/ai40gM7SUaGA6fthvsd87o8IQq4.jpg;8.1;553390;8.05245422638704;11.0
tt0097165;producer;Steven Haft;Dead Poets Society;1989;/ai40gM7SUaGA6fthvsd87o8IQq4.jpg;8.1;553390;8.05245422638704;3.0
tt0097165;producer;Paul Junger Witt;Dead Poets Society;1989;/ai40gM7SUaGA6fthvsd87o8IQq4.jpg;8.1;553390;8.05245422638704;3.0
tt0097216;actor;Danny Aiello;Do the Right Thing;1989;/63rmSDPahrH7C1gEFYzRuIBAN9W.jpg;8.0;113584;7.819603994689142;6.0
tt0097216;actor;Ossie Davis;Do the Right Thing;1989;/63rmSDPahrH7C1gEFYzRuIBAN9W.jpg;8.0;113584;7.819603994689142;3.0
tt0097216;actor;Richard Edson;Do the Right Thing;1989;/63rmSDPahrH7C1gEFYzRuIBAN9W.jpg;8.0;113584;7.819603994689142;4.0
tt0097216;actor;Giancarlo Esposito;Do the Right Thing;1989;/63rmSDPahrH7C1gEFYzRuIBAN9W.jpg;8.0;113584;7.819603994689142;8.0
